range (byte),stride (byte),niter,t (us)
139520,138800,32768,6460.03
139520,138816,32768,11174
139520,138832,32768,8035.97
139520,138848,32768,8758.02
139520,138864,32768,8320
139520,138880,32768,6221.44
139520,138896,32768,7903.49
139520,138912,32768,8612.48
139520,138928,32768,7504.51
139520,138944,32768,10371.1
139520,138960,32768,6400.51
139520,138976,32768,8848.9
139520,138992,32768,7710.59
139520,139008,32768,11448.4
139520,139024,32768,7814.91
139520,139040,32768,6221.95
139520,139056,32768,8107.01
139520,139072,32768,11340.4
139520,139088,32768,7407.1
139520,139104,32768,8865.54
139520,139120,32768,6384.51
139520,139136,32768,11254.5
139520,139152,32768,8557.57
139520,139168,32768,8796.93
139520,139184,32768,7669.89
139520,139200,32768,6221.06
139520,139216,32768,7494.91
139520,139232,32768,8811.9
139520,139248,32768,7534.98
139520,139264,32768,11056.1
139520,139280,32768,6385.54
139520,139296,32768,8793.47
139520,139312,32768,8156.54
139520,139328,32768,11083.5
139520,139344,32768,8092.93
139520,139360,32768,6221.06
139520,139376,32768,7697.54
139520,139392,32768,11019
139520,139408,32768,7988.1
139520,139424,32768,8729.09
139520,139440,32768,6403.97
139520,139456,32768,10892.4
139520,139472,32768,9822.98
139520,139488,32768,8845.95
139520,16,32768,6391.94
139536,16,32768,6385.92
139552,16,32768,6391.94
139568,16,32768,6390.91
139584,16,32768,6376.58
139600,16,32768,6395.52
139616,16,32768,6358.02
139632,16,32768,6387.46
139648,16,32768,6388.1
139664,16,32768,6382.59
139680,16,32768,6398.98
139696,16,32768,6391.55
139712,16,32768,6398.21
139728,16,32768,6393.47
139744,16,32768,6388.48
139760,16,32768,6393.09
139776,16,32768,6377.47
139792,16,32768,6364.16
139808,16,32768,6394.5
139824,16,32768,6398.98
139840,16,32768,6400
139856,16,32768,6400.51
139872,16,32768,6392.58
139888,16,32768,6396.54
139904,16,32768,6395.01
139920,16,32768,6398.98
139936,16,32768,6395.9
139952,16,32768,6397.06
139968,16,32768,6269.95
139984,16,32768,6385.54
140000,16,32768,6391.55
140016,16,32768,6345.09
140032,16,32768,6426.5
140048,16,32768,6400
140064,16,32768,6392.45
140080,16,32768,6367.1
140096,16,32768,6276.48
140112,16,32768,6337.02
140128,16,32768,6379.01
140144,16,32768,6394.5
140160,16,32768,6393.98
140176,16,32768,6316.42
140192,16,32768,6279.94
140208,16,32768,6455.42
140224,16,32768,6404.48
140240,16,32768,6394.88
140256,16,32768,6398.98
140272,16,32768,6370.43
140288,16,32768,6395.01
140304,16,32768,6390.53
140320,16,32768,6397.57
140336,16,32768,6391.55
140352,16,32768,6388.99
140368,16,32768,6377.98
140384,16,32768,6383.49
140400,16,32768,6396.54
140416,16,32768,6404.99
140432,16,32768,6389.38
140448,16,32768,6404.48
140464,16,32768,6252.03
140480,16,32768,6383.87
140496,16,32768,6397.57
140512,16,32768,6380.42
140528,16,32768,6375.94
140544,16,32768,6385.02
140560,16,32768,6366.46
140576,16,32768,6397.57
140592,16,32768,6391.55
140608,16,32768,6398.46
140624,16,32768,6405.5
140640,16,32768,6402.05
140656,16,32768,6407.94
140672,16,32768,6314.5
140688,16,32768,6410.5
140704,16,32768,6380.93
140720,16,32768,6277.38
140736,16,32768,6392.96
140752,16,32768,6407.68
140768,16,32768,6400
140784,16,32768,6402.05
140800,16,32768,6404.48
140816,16,32768,6379.01
140832,16,32768,6375.42
140848,16,32768,6387.84
140864,16,32768,6381.44
140880,16,32768,6393.34
140896,16,32768,6396.03
140912,16,32768,6397.95
140928,16,32768,6386.43
140944,16,32768,6401.02
140960,16,32768,6407.55
140976,16,32768,6404.61
140992,16,32768,6384.51
141008,16,32768,6393.98
141024,16,32768,6408.58
141040,16,32768,6410.11
141056,16,32768,6409.98
141072,16,32768,6387.46
141088,16,32768,6408.96
141104,16,32768,6403.84
141120,16,32768,6404.1
141136,16,32768,6410.5
141152,16,32768,6407.42
141168,16,32768,6399.49
141184,16,32768,6407.94
141200,16,32768,6405.5
141216,16,32768,6303.1
141232,16,32768,6425.47
141248,16,32768,6410.5
141264,16,32768,6386.56
141280,16,32768,6408.45
141296,16,32768,6409.98
141312,16,32768,6403.46
141328,16,32768,6404.48
141344,16,32768,6408.96
141360,16,32768,6408.96
141376,16,32768,6398.08
141392,16,32768,6406.53
141408,16,32768,6411.9
141424,16,32768,6394.5
141440,16,32768,6397.95
141456,16,32768,6403.07
141472,16,32768,6411.9
141488,16,32768,6409.98
141504,16,32768,6396.42
141520,16,32768,6391.17
141536,16,32768,6405.63
141552,16,32768,6413.44
141568,16,32768,6408.96
141584,16,32768,6410.5
141600,16,32768,6414.98
141616,16,32768,6404.48
141632,16,32768,6415.1
141648,16,32768,6368
141664,16,32768,6301.06
141680,16,32768,6290.94
141696,16,32768,6279.04
141712,16,32768,6480.9
141728,16,32768,6412.93
141744,16,32768,6412.42
141760,16,32768,6411.52
141776,16,32768,6396.54
141792,16,32768,6415.49
141808,16,32768,6414.59
141824,16,32768,6391.55
141840,16,32768,6397.95
141856,16,32768,6404.48
141872,16,32768,6409.09
141888,16,32768,6417.02
141904,16,32768,6409.47
141920,16,32768,6412.42
141936,16,32768,6405.5
141952,16,32768,6294.14
141968,16,32768,6433.54
141984,16,32768,6378.11
142000,16,32768,6402.43
142016,16,32768,6406.53
142032,16,32768,6395.01
142048,16,32768,6414.98
142064,16,32768,6398.46
142080,16,32768,6413.57
142096,16,32768,6417.41
142112,16,32768,6413.95
142128,16,32768,6418.18
142144,16,32768,6416.38
142160,16,32768,6413.95
142176,16,32768,6418.43
142192,16,32768,6420.48
142208,16,32768,6416
142224,16,32768,6414.98
142240,16,32768,6407.42
142256,16,32768,6305.54
142272,16,32768,6402.43
142288,16,32768,6410.11
142304,16,32768,6396.93
142320,16,32768,6416.51
142336,16,32768,6350.98
142352,16,32768,6284.03
142368,16,32768,6257.54
142384,16,32768,6279.42
142400,16,32768,6331.52
142416,16,32768,6284.93
142432,16,32768,6287.49
142448,16,32768,6358.91
142464,16,32768,6410.5
142480,16,32768,6417.92
142496,16,32768,6417.54
142512,16,32768,6408.06
142528,16,32768,6418.56
142544,16,32768,6428.54
142560,16,32768,6420.61
142576,16,32768,6405.5
142592,16,32768,6416.64
142608,16,32768,6420.61
142624,16,32768,6414.46
142640,16,32768,6416.38
142656,16,32768,6422.53
142672,16,32768,6424.06
142688,16,32768,6419.46
142704,16,32768,6424.06
142720,16,32768,6419.97
142736,16,32768,6396.03
142752,16,32768,6418.56
142768,16,32768,6418.43
142784,16,32768,6407.42
142800,16,32768,6421.5
142816,16,32768,6418.43
142832,16,32768,6418.94
142848,16,32768,6416.13
142864,16,32768,6419.97
142880,16,32768,6424.58
142896,16,32768,6423.3
142912,16,32768,6417.92
142928,16,32768,6420.48
142944,16,32768,6426.88
142960,16,32768,6419.97
142976,16,32768,6419.07
142992,16,32768,6426.5
143008,16,32768,6421.5
143024,16,32768,6414.98
143040,16,32768,6423.55
143056,16,32768,6424.96
143072,16,32768,6426.62
143088,16,32768,6421.5
143104,16,32768,6424.45
143120,16,32768,6351.1
143136,16,32768,6412.93
143152,16,32768,6419.07
143168,16,32768,6423.42
143184,16,32768,6427.52
143200,16,32768,6427.01
143216,16,32768,6424.45
143232,16,32768,6424.06
143248,16,32768,6425.09
143264,16,32768,6426.5
143280,16,32768,6424.58
143296,16,32768,6429.44
143312,16,32768,6422.02
143328,16,32768,6414.98
143344,16,32768,6427.39
143360,16,32768,6424.45
143376,16,32768,6425.47
143392,16,32768,6423.94
143408,16,32768,6426.5
143424,16,32768,6428.93
143440,16,32768,6420.99
143456,16,32768,6422.02
143472,16,32768,6429.95
143488,16,32768,6430.08
143504,16,32768,6420.86
143520,16,32768,6424.58
143536,16,32768,6428.67
143552,16,32768,6427.9
143568,16,32768,6431.49
143584,16,32768,6426.88
143600,16,32768,6430.46
143616,16,32768,6421.89
143632,16,32768,6412.93
143648,16,32768,6426.5
143664,16,32768,6430.46
143680,16,32768,6430.98
143696,16,32768,6433.54
143712,16,32768,6431.49
143728,16,32768,6422.02
143744,16,32768,6432
143760,16,32768,6425.47
143776,16,32768,6427.52
143792,16,32768,6301.06
143808,16,32768,6481.54
143824,16,32768,6388.99
143840,16,32768,6415.49
143856,16,32768,6425.47
143872,16,32768,6418.05
143888,16,32768,6376.58
143904,16,32768,6400
143920,16,32768,6407.04
143936,16,32768,6402.43
143952,16,32768,6421.5
143968,16,32768,6408.96
143984,16,32768,6411.9
144000,16,32768,6421.5
144016,16,32768,6422.53
144032,16,32768,6419.46
144048,16,32768,6431.1
144064,16,32768,6434.05
144080,16,32768,6431.1
144096,16,32768,6422.91
144112,16,32768,6435.46
144128,16,32768,6414.34
144144,16,32768,6430.46
144160,16,32768,6427.01
144176,16,32768,6427.52
144192,16,32768,6395.39
144208,16,32768,6413.57
144224,16,32768,6408.06
144240,16,32768,6430.46
144256,16,32768,6429.95
144272,16,32768,6427.01
144288,16,32768,6419.58
144304,16,32768,6417.54
144320,16,32768,6422.02
144336,16,32768,6424.96
144352,16,32768,6430.59
144368,16,32768,6425.34
144384,16,32768,6420.1
144400,16,32768,6431.49
144416,16,32768,6420.48
144432,16,32768,6431.49
144448,16,32768,6437.5
144464,16,32768,6421.5
144480,16,32768,6425.6
144496,16,32768,6436.99
144512,16,32768,6438.4
144528,16,32768,6427.01
144544,16,32768,6436.99
144560,16,32768,6423.04
144576,16,32768,6434.94
144592,16,32768,6434.43
144608,16,32768,6435.97
144624,16,32768,6436.48
144640,16,32768,6433.66
144656,16,32768,6439.42
144672,16,32768,6421.63
144688,16,32768,6432
144704,16,32768,6439.04
144720,16,32768,6411.9
144736,16,32768,6274.56
144752,16,32768,6386.05
144768,16,32768,6340.48
144784,16,32768,6374.53
144800,16,32768,6435.58
144816,16,32768,6434.94
144832,16,32768,6427.01
144848,16,32768,6438.02
144864,16,32768,6441.22
144880,16,32768,6414.46
144896,16,32768,6433.92
144912,16,32768,6433.54
144928,16,32768,6422.91
144944,16,32768,6427.9
144960,16,32768,6424.83
144976,16,32768,6424.58
144992,16,32768,6412.93
145008,16,32768,6317.95
145024,16,32768,6480.9
145040,16,32768,6440.96
145056,16,32768,6445.06
145072,16,32768,6441.6
145088,16,32768,6436.99
145104,16,32768,6413.44
145120,16,32768,6432.9
145136,16,32768,6442.5
145152,16,32768,6432
145168,16,32768,6423.42
145184,16,32768,6423.68
145200,16,32768,6425.6
145216,16,32768,6426.62
145232,16,32768,6435.58
145248,16,32768,6428.03
145264,16,32768,6443.52
145280,16,32768,6431.87
145296,16,32768,6438.02
145312,16,32768,6437.89
145328,16,32768,6444.03
145344,16,32768,6439.04
145360,16,32768,6447.36
145376,16,32768,6446.59
145392,16,32768,6441.98
145408,16,32768,6443.01
145424,16,32768,6443.39
145440,16,32768,6446.59
145456,16,32768,6444.93
145472,16,32768,6443.52
145488,16,32768,6437.5
145504,16,32768,6350.08
145520,16,32768,6473.98
145536,16,32768,6444.03
145552,16,32768,6437.5
145568,16,32768,6440.58
145584,16,32768,6442.5
145600,16,32768,6446.59
145616,16,32768,6434.05
145632,16,32768,6441.98
145648,16,32768,6445.57
145664,16,32768,6428.93
145680,16,32768,6441.47
145696,16,32768,6448.51
145712,16,32768,6445.95
145728,16,32768,6431.49
145744,16,32768,6438.14
145760,16,32768,6437.5
145776,16,32768,6445.44
145792,16,32768,6440.45
145808,16,32768,6429.06
145824,16,32768,6434.43
145840,16,32768,6441.98
145856,16,32768,6446.34
145872,16,32768,6449.02
145888,16,32768,6409.47
145904,16,32768,6439.94
145920,16,32768,6429.06
145936,16,32768,6438.02
145952,16,32768,6432.51
145968,16,32768,6289.54
145984,16,32768,6311.94
146000,16,32768,6415.62
146016,16,32768,6372.48
146032,16,32768,6421.5
146048,16,32768,6439.17
146064,16,32768,6443.52
146080,16,32768,6448.9
146096,16,32768,6449.92
146112,16,32768,6435.46
146128,16,32768,6436.48
146144,16,32768,6448
146160,16,32768,6433.02
146176,16,32768,6446.98
146192,16,32768,6443.52
146208,16,32768,6338.94
146224,16,32768,6495.49
146240,16,32768,6432.51
146256,16,32768,6448.9
146272,16,32768,6444.03
146288,16,32768,6443.52
146304,16,32768,6452.61
146320,16,32768,6446.08
146336,16,32768,6440.45
146352,16,32768,6450.56
146368,16,32768,6359.04
146384,16,32768,6477.57
146400,16,32768,6451.46
146416,16,32768,6380.93
146432,16,32768,6458.37
146448,16,32768,6427.9
146464,16,32768,6419.97
146480,16,32768,6448.9
146496,16,32768,6450.43
146512,16,32768,6448.64
146528,16,32768,6448.13
146544,16,32768,6455.42
146560,16,32768,6454.53
146576,16,32768,6445.06
146592,16,32768,6411.52
146608,16,32768,6449.54
146624,16,32768,6446.98
146640,16,32768,6449.02
146656,16,32768,6448.13
146672,16,32768,6449.02
146688,16,32768,6436.99
146704,16,32768,6441.6
146720,16,32768,6449.54
146736,16,32768,6433.02
146752,16,32768,6438.91
146768,16,32768,6374.02
146784,16,32768,6341.5
146800,16,32768,6320.64
146816,16,32768,6448
146832,16,32768,6446.08
146848,16,32768,6427.39
146864,16,32768,6423.94
146880,16,32768,6453.5
146896,16,32768,6448.9
146912,16,32768,6356.1
146928,16,32768,6454.02
146944,16,32768,6444.42
146960,16,32768,6456.06
146976,16,32768,6456.83
146992,16,32768,6423.42
147008,16,32768,6444.42
147024,16,32768,6417.02
147040,16,32768,6450.05
147056,16,32768,6453.12
147072,16,32768,6455.42
147088,16,32768,6460.54
147104,16,32768,6454.53
147120,16,32768,6449.54
147136,16,32768,6458.5
147152,16,32768,6451.97
147168,16,32768,6454.66
147184,16,32768,6453.5
147200,16,32768,6458.5
147216,16,32768,6450.94
147232,16,32768,6454.02
147248,16,32768,6456.58
147264,16,32768,6462.08
147280,16,32768,6454.53
147296,16,32768,6447.87
147312,16,32768,6445.44
147328,16,32768,6461.95
147344,16,32768,6459.39
147360,16,32768,6433.92
147376,16,32768,6462.21
147392,16,32768,6455.94
147408,16,32768,6450.43
147424,16,32768,6456.45
147440,16,32768,6452.48
147456,16,32768,6434.94
147472,16,32768,6460.03
147488,16,32768,6450.56
147504,16,32768,6428.93
147520,16,32768,6417.54
147536,16,32768,6453.5
147552,16,32768,6460.93
147568,16,32768,6450.56
147584,16,32768,6459.39
147600,16,32768,6445.44
147616,16,32768,6464.51
147632,16,32768,6465.92
147648,16,32768,6459.52
147664,16,32768,6459.01
147680,16,32768,6424.45
147696,16,32768,6514.56
147712,16,32768,6402.69
147728,16,32768,6459.01
147744,16,32768,6441.47
147760,16,32768,6460.93
147776,16,32768,6450.05
147792,16,32768,6449.02
147808,16,32768,6461.44
147824,16,32768,6428.54
147840,16,32768,6431.49
147856,16,32768,6461.44
147872,16,32768,6465.02
147888,16,32768,6454.53
147904,16,32768,6443.52
147920,16,32768,6455.55
147936,16,32768,6449.92
147952,16,32768,6457.98
147968,16,32768,6329.47
147984,16,32768,6496
148000,16,32768,6424.96
148016,16,32768,6455.68
148032,16,32768,6429.06
148048,16,32768,6406.14
148064,16,32768,6447.49
148080,16,32768,6418.43
148096,16,32768,6366.46
148112,16,32768,6460.93
148128,16,32768,6457.98
148144,16,32768,6458.5
148160,16,32768,6450.94
148176,16,32768,6465.54
148192,16,32768,6455.42
148208,16,32768,6358.02
148224,16,32768,6468.61
148240,16,32768,6457.98
148256,16,32768,6459.39
148272,16,32768,6464.51
148288,16,32768,6464
148304,16,32768,6460.93
148320,16,32768,6457.6
148336,16,32768,6449.92
148352,16,32768,6469.5
148368,16,32768,6459.52
148384,16,32768,6453.5
148400,16,32768,6458.5
148416,16,32768,6451.46
148432,16,32768,6370.05
148448,16,32768,6486.53
148464,16,32768,6467.58
148480,16,32768,6462.59
148496,16,32768,6458.62
148512,16,32768,6463.87
148528,16,32768,6454.91
148544,16,32768,6461.44
148560,16,32768,6470.66
148576,16,32768,6467.97
148592,16,32768,6468.35
148608,16,32768,6464.51
148624,16,32768,6472.06
148640,16,32768,6388.1
148656,16,32768,6347.01
148672,16,32768,6514.43
148688,16,32768,6466.05
148704,16,32768,6440.45
148720,16,32768,6472.45
148736,16,32768,6430.46
148752,16,32768,6384
148768,16,32768,6473.98
148784,16,32768,6465.02
148800,16,32768,6469.89
148816,16,32768,6464
148832,16,32768,6473.6
148848,16,32768,6472.45
148864,16,32768,6457.47
148880,16,32768,6461.95
148896,16,32768,6472.96
148912,16,32768,6455.04
148928,16,32768,6536.06
148944,16,32768,6462.85
148960,16,32768,6442.11
148976,16,32768,6465.54
148992,16,32768,6465.02
149008,16,32768,6455.55
149024,16,32768,6465.02
149040,16,32768,6470.02
149056,16,32768,6472.7
149072,16,32768,6471.55
149088,16,32768,6457.09
149104,16,32768,6470.02
149120,16,32768,6434.43
149136,16,32768,6456.06
149152,16,32768,6470.02
149168,16,32768,6463.49
149184,16,32768,6462.59
149200,16,32768,6466.56
149216,16,32768,6481.02
149232,16,32768,6469.5
149248,16,32768,6464.51
149264,16,32768,6462.34
149280,16,32768,6451.97
149296,16,32768,6473.47
149312,16,32768,6475.39
149328,16,32768,6476.54
149344,16,32768,6471.55
149360,16,32768,6476.93
149376,16,32768,6459.52
149392,16,32768,6425.47
149408,16,32768,6371.97
149424,16,32768,6460.54
149440,16,32768,6476.93
149456,16,32768,6458.88
149472,16,32768,6468.99
149488,16,32768,6468.61
149504,16,32768,6476.54
149520,16,32768,6474.88
149536,16,32768,6478.08
149552,16,32768,6478.34
149568,16,32768,6465.54
149584,16,32768,6477.06
149600,16,32768,6478.08
149616,16,32768,6465.02
149632,16,32768,6474.88
149648,16,32768,6473.47
149664,16,32768,6470.14
149680,16,32768,6459.01
149696,16,32768,6479.49
149712,16,32768,6470.02
149728,16,32768,6468.61
149744,16,32768,6469.38
149760,16,32768,6443.52
149776,16,32768,6480
149792,16,32768,6462.46
149808,16,32768,6469.38
149824,16,32768,6478.46
149840,16,32768,6395.01
149856,16,32768,6498.94
149872,16,32768,6461.57
149888,16,32768,6478.59
149904,16,32768,6351.62
149920,16,32768,6470.02
149936,16,32768,6467.46
149952,16,32768,6476.03
149968,16,32768,6473.09
149984,16,32768,6472.06
150000,16,32768,6473.47
150016,16,32768,6471.94
150032,16,32768,6478.85
150048,16,32768,6468.1
150064,16,32768,6475.01
150080,16,32768,6466.56
150096,16,32768,6484.99
150112,16,32768,6472.96
150128,16,32768,6475.39
150144,16,32768,6485.5
150160,16,32768,6473.47
150176,16,32768,6368.51
150192,16,32768,6507.39
150208,16,32768,6480.9
150224,16,32768,6488.45
150240,16,32768,6482.05
150256,16,32768,6483.58
150272,16,32768,6481.02
150288,16,32768,6481.92
150304,16,32768,6482.94
150320,16,32768,6473.47
150336,16,32768,6461.95
150352,16,32768,6487.04
150368,16,32768,6483.46
150384,16,32768,6487.94
150400,16,32768,6486.4
150416,16,32768,6484.48
150432,16,32768,6477.95
150448,16,32768,6471.94
150464,16,32768,6472.96
150480,16,32768,6482.05
150496,16,32768,6475.39
150512,16,32768,6460.93
150528,16,32768,6475.52
150544,16,32768,6486.4
150560,16,32768,6480
150576,16,32768,6470.53
150592,16,32768,6481.54
150608,16,32768,6479.36
150624,16,32768,6464
150640,16,32768,6411.9
150656,16,32768,6399.49
150672,16,32768,6373.38
150688,16,32768,6425.98
150704,16,32768,6412.03
150720,16,32768,6470.02
150736,16,32768,6464.9
150752,16,32768,6461.06
150768,16,32768,6482.05
150784,16,32768,6482.43
150800,16,32768,6492.03
150816,16,32768,6484.48
150832,16,32768,6484.99
150848,16,32768,6476.93
150864,16,32768,6487.55
150880,16,32768,6346.5
150896,16,32768,6454.91
150912,16,32768,6469.89
150928,16,32768,6471.04
150944,16,32768,6482.43
150960,16,32768,6484.48
150976,16,32768,6488.58
150992,16,32768,6492.54
151008,16,32768,6479.62
151024,16,32768,6482.05
151040,16,32768,6488.58
151056,16,32768,6487.04
151072,16,32768,6487.94
151088,16,32768,6473.47
151104,16,32768,6489.47
151120,16,32768,6483.97
151136,16,32768,6558.08
151152,16,32768,6474.5
151168,16,32768,6489.98
151184,16,32768,6484.48
151200,16,32768,6485.5
151216,16,32768,6486.66
151232,16,32768,6485.38
151248,16,32768,6486.4
151264,16,32768,6492.93
151280,16,32768,6487.42
151296,16,32768,6448
151312,16,32768,6489.09
151328,16,32768,6329.98
151344,16,32768,6508.93
151360,16,32768,6493.44
151376,16,32768,6493.57
151392,16,32768,6473.09
151408,16,32768,6483.97
151424,16,32768,6477.57
151440,16,32768,6495.1
151456,16,32768,6494.98
151472,16,32768,6497.92
151488,16,32768,6494.98
151504,16,32768,6493.95
151520,16,32768,6494.08
151536,16,32768,6495.49
151552,16,32768,6466.05
151568,16,32768,6381.06
151584,16,32768,6535.42
151600,16,32768,6478.08
151616,16,32768,6489.98
151632,16,32768,6496.38
151648,16,32768,6478.46
151664,16,32768,6498.05
151680,16,32768,6494.08
151696,16,32768,6493.95
151712,16,32768,6484.1
151728,16,32768,6491.52
151744,16,32768,6494.98
151760,16,32768,6488.06
151776,16,32768,6492.03
151792,16,32768,6485.89
151808,16,32768,6494.98
151824,16,32768,6484.48
151840,16,32768,6494.34
151856,16,32768,6495.1
151872,16,32768,6485.5
151888,16,32768,6496.13
151904,16,32768,6496.38
151920,16,32768,6492.54
151936,16,32768,6498.43
151952,16,32768,6489.47
151968,16,32768,6493.44
151984,16,32768,6486.14
152000,16,32768,6488.58
152016,16,32768,6485.5
152032,16,32768,6400.51
152048,16,32768,6540.42
152064,16,32768,6478.59
152080,16,32768,6493.57
152096,16,32768,6387.97
152112,16,32768,6338.05
152128,16,32768,6331.01
152144,16,32768,6487.04
152160,16,32768,6491.52
152176,16,32768,6493.06
152192,16,32768,6492.93
152208,16,32768,6469.5
152224,16,32768,6483.46
152240,16,32768,6491.39
152256,16,32768,6497.54
152272,16,32768,6491.01
152288,16,32768,6485.5
152304,16,32768,6481.92
152320,16,32768,6481.54
152336,16,32768,6501.12
152352,16,32768,6494.98
152368,16,32768,6489.47
152384,16,32768,6459.01
152400,16,32768,6493.06
152416,16,32768,6501.63
152432,16,32768,6501.5
152448,16,32768,6492.93
152464,16,32768,6494.59
152480,16,32768,6503.55
152496,16,32768,6487.94
152512,16,32768,6497.02
152528,16,32768,6492.42
152544,16,32768,6484.48
152560,16,32768,6486.02
152576,16,32768,6505.47
152592,16,32768,6476.93
152608,16,32768,6494.98
152624,16,32768,6479.1
152640,16,32768,6484.1
152656,16,32768,6503.94
152672,16,32768,6500.99
152688,16,32768,6507.52
152704,16,32768,6497.92
152720,16,32768,6498.94
152736,16,32768,6490.5
152752,16,32768,6495.62
152768,16,32768,6503.04
152784,16,32768,6500.99
152800,16,32768,6502.02
152816,16,32768,6496.13
152832,16,32768,6493.95
152848,16,32768,6494.59
152864,16,32768,6499.07
152880,16,32768,6494.08
152896,16,32768,6468.99
152912,16,32768,6493.44
152928,16,32768,6499.97
152944,16,32768,6505.98
152960,16,32768,6503.94
152976,16,32768,6500.35
152992,16,32768,6503.55
153008,16,32768,6506.5
153024,16,32768,6498.43
153040,16,32768,6504.58
153056,16,32768,6502.4
153072,16,32768,6482.05
153088,16,32768,6487.94
153104,16,32768,6507.9
153120,16,32768,6511.36
153136,16,32768,6496.13
153152,16,32768,6490.5
153168,16,32768,6500.35
153184,16,32768,6495.36
153200,16,32768,6502.53
153216,16,32768,6495.1
153232,16,32768,6502.4
153248,16,32768,6504.58
153264,16,32768,6505.98
153280,16,32768,6510.34
153296,16,32768,6502.02
153312,16,32768,6493.95
153328,16,32768,6482.94
153344,16,32768,6495.49
153360,16,32768,6483.97
153376,16,32768,6509.44
153392,16,32768,6506.11
153408,16,32768,6509.06
153424,16,32768,6507.65
153440,16,32768,6501.5
153456,16,32768,6508.93
153472,16,32768,6510.46
153488,16,32768,6507.14
153504,16,32768,6509.44
153520,16,32768,6499.58
153536,16,32768,6512.64
153552,16,32768,6491.52
153568,16,32768,6509.18
153584,16,32768,6512.9
153600,16,32768,6506.5
153616,16,32768,6502.91
153632,16,32768,6454.4
153648,16,32768,6490.5
153664,16,32768,6498.94
153680,16,32768,6515.46
153696,16,32768,6513.54
153712,16,32768,6509.44
153728,16,32768,6512
153744,16,32768,6491.9
153760,16,32768,6507.39
153776,16,32768,6512.13
153792,16,32768,6512.51
153808,16,32768,6513.92
153824,16,32768,6513.92
153840,16,32768,6514.43
153856,16,32768,6437.5
153872,16,32768,6514.05
153888,16,32768,6515.58
153904,16,32768,6510.98
153920,16,32768,6516.48
153936,16,32768,6507.9
153952,16,32768,6499.07
153968,16,32768,6517.5
153984,16,32768,6605.06
154000,16,32768,6512.51
154016,16,32768,6498.56
154032,16,32768,6515.46
154048,16,32768,6507.39
154064,16,32768,6513.92
154080,16,32768,6515.97
154096,16,32768,6510.85
154112,16,32768,6513.54
154128,16,32768,6517.89
154144,16,32768,6515.2
154160,16,32768,6515.58
154176,16,32768,6506.5
154192,16,32768,6518.91
154208,16,32768,6513.54
154224,16,32768,6516.99
154240,16,32768,6517.5
154256,16,32768,6516.1
154272,16,32768,6520.06
154288,16,32768,6517.5
154304,16,32768,6516.48
154320,16,32768,6518.66
154336,16,32768,6509.95
154352,16,32768,6514.43
154368,16,32768,6510.46
154384,16,32768,6517.5
154400,16,32768,6518.02
154416,16,32768,6517.5
154432,16,32768,6507.52
154448,16,32768,6520.58
154464,16,32768,6519.55
154480,16,32768,6504.45
154496,16,32768,6504.06
154512,16,32768,6510.46
154528,16,32768,6509.06
154544,16,32768,6521.34
154560,16,32768,6503.55
154576,16,32768,6510.59
154592,16,32768,6499.07
154608,16,32768,6359.04
154624,16,32768,6500.99
154640,16,32768,6519.04
154656,16,32768,6514.94
154672,16,32768,6516.99
154688,16,32768,6514.56
154704,16,32768,6518.91
154720,16,32768,6519.55
154736,16,32768,6517.63
154752,16,32768,6519.04
154768,16,32768,6512.38
154784,16,32768,6518.53
154800,16,32768,6523.39
154816,16,32768,6519.55
154832,16,32768,6494.46
154848,16,32768,6520.58
154864,16,32768,6504.06
154880,16,32768,6515.46
154896,16,32768,6523.01
154912,16,32768,6522.5
154928,16,32768,6524.54
154944,16,32768,6522.5
154960,16,32768,6514.94
154976,16,32768,6518.4
154992,16,32768,6521.98
155008,16,32768,6517.5
155024,16,32768,6516.86
155040,16,32768,6523.01
155056,16,32768,6520.06
155072,16,32768,6516.99
155088,16,32768,6520.06
155104,16,32768,6488.06
155120,16,32768,6386.56
155136,16,32768,6510.08
155152,16,32768,6513.02
155168,16,32768,6510.98
155184,16,32768,6526.21
155200,16,32768,6520.58
155216,16,32768,6529.02
155232,16,32768,6519.94
155248,16,32768,6523.14
155264,16,32768,6525.57
155280,16,32768,6524.54
155296,16,32768,6528.51
155312,16,32768,6516.1
155328,16,32768,6519.04
155344,16,32768,6451.58
155360,16,32768,6381.44
155376,16,32768,6374.4
155392,16,32768,6597.63
155408,16,32768,6519.04
155424,16,32768,6530.56
155440,16,32768,6498.56
155456,16,32768,6517.5
155472,16,32768,6450.56
155488,16,32768,6519.55
155504,16,32768,6528.51
155520,16,32768,6521.98
155536,16,32768,6514.56
155552,16,32768,6501.5
155568,16,32768,6526.46
155584,16,32768,6528
155600,16,32768,6524.54
155616,16,32768,6527.62
155632,16,32768,6522.11
155648,16,32768,6525.44
155664,16,32768,6517.89
155680,16,32768,6510.46
155696,16,32768,6511.62
155712,16,32768,6518.14
155728,16,32768,6384.51
155744,16,32768,6526.59
155760,16,32768,6523.52
155776,16,32768,6529.02
155792,16,32768,6528.51
155808,16,32768,6529.54
155824,16,32768,6530.43
155840,16,32768,6521.09
155856,16,32768,6521.34
155872,16,32768,6510.46
155888,16,32768,6534.14
155904,16,32768,6524.42
155920,16,32768,6523.9
155936,16,32768,6527.49
155952,16,32768,6529.02
155968,16,32768,6526.59
155984,16,32768,6531.58
156000,16,32768,6531.97
