range (byte),stride (byte),niter,t (us)
126736,16,65536,7590.53
126752,16,65536,7556.48
126768,16,65536,7577.47
126784,16,65536,7636.48
126800,16,65536,7563.01
126816,16,65536,7582.59
126832,16,65536,7568.51
126848,16,65536,7570.43
126864,16,65536,7572.99
126880,16,65536,7577.09
126896,16,65536,7586.43
126912,16,65536,7578.88
126928,16,65536,7560.96
126944,16,65536,7563.39
126960,16,65536,7577.09
126976,16,65536,7601.66
126992,16,65536,7576.45
127008,16,65536,7536.38
127024,16,65536,7584
127040,16,65536,7575.42
127056,16,65536,7584.51
127072,16,65536,7570.94
127088,16,65536,7564.54
127104,16,65536,7604.99
127120,16,65536,7602.43
127136,16,65536,7720.58
127152,16,65536,7569.54
127168,16,65536,7588.99
127184,16,65536,7556.61
127200,16,65536,7581.95
127216,16,65536,7568.51
127232,16,65536,7584.38
127248,16,65536,7579.52
127264,16,65536,7560.96
127280,16,65536,7566.59
127296,16,65536,7566.98
127312,16,65536,7574.91
127328,16,65536,7593.47
127344,16,65536,7613.06
127360,16,65536,7585.02
127376,16,65536,7563.65
127392,16,65536,7568.51
127408,16,65536,7572.99
127424,16,65536,7575.94
127440,16,65536,7565.95
127456,16,65536,7571.97
127472,16,65536,7565.57
127488,16,65536,7579.01
127504,16,65536,7572.48
127520,16,65536,7638.14
127536,16,65536,7586.18
127552,16,65536,7625.47
127568,16,65536,7588.99
127584,16,65536,7583.49
127600,16,65536,7557.38
127616,16,65536,7555.46
127632,16,65536,7580.03
127648,16,65536,7580.42
127664,16,65536,7591.68
127680,16,65536,7566.46
127696,16,65536,7587.58
127712,16,65536,7569.41
127728,16,65536,7551.62
127744,16,65536,7572.1
127760,16,65536,7566.98
127776,16,65536,7582.46
127792,16,65536,7585.54
127808,16,65536,7568.51
127824,16,65536,7585.15
127840,16,65536,7587.33
127856,16,65536,7572.86
127872,16,65536,7595.39
127888,16,65536,7577.6
127904,16,65536,7685.5
127920,16,65536,7582.98
127936,16,65536,7564.93
127952,16,65536,7575.94
127968,16,65536,7572.99
127984,16,65536,7590.02
128000,16,65536,7586.43
128016,16,65536,7585.54
128032,16,65536,7584
128048,16,65536,7607.55
128064,16,65536,7582.98
128080,16,65536,7584.51
128096,16,65536,7575.04
128112,16,65536,7581.06
128128,16,65536,7593.09
128144,16,65536,7566.08
128160,16,65536,7582.08
128176,16,65536,7680
128192,16,65536,7581.06
128208,16,65536,7576.45
128224,16,65536,7579.01
128240,16,65536,7589.12
128256,16,65536,7582.98
128272,16,65536,7565.95
128288,16,65536,7570.05
128304,16,65536,7583.62
128320,16,65536,7582.46
128336,16,65536,7581.95
128352,16,65536,7561.98
128368,16,65536,7593.47
128384,16,65536,7578.5
128400,16,65536,7575.42
128416,16,65536,7673.47
128432,16,65536,7664.51
128448,16,65536,7573.63
128464,16,65536,7611.52
128480,16,65536,7578.5
128496,16,65536,7579.52
128512,16,65536,7585.92
128528,16,65536,7626.88
128544,16,65536,7585.41
128560,16,65536,7572.48
128576,16,65536,7586.43
128592,16,65536,7583.1
128608,16,65536,7611.52
128624,16,65536,7582.59
128640,16,65536,7585.02
128656,16,65536,7616.51
128672,16,65536,7584
128688,16,65536,7577.22
128704,16,65536,7591.55
128720,16,65536,7577.98
128736,16,65536,7573.38
128752,16,65536,7586.56
128768,16,65536,7576.06
128784,16,65536,7588.1
128800,16,65536,7592.83
128816,16,65536,7572.99
128832,16,65536,7581.57
128848,16,65536,7576.96
128864,16,65536,7597.06
128880,16,65536,7592.96
128896,16,65536,7582.08
128912,16,65536,7587.97
128928,16,65536,7688.06
128944,16,65536,7725.44
128960,16,65536,7591.55
128976,16,65536,7726.98
128992,16,65536,7606.53
129008,16,65536,7590.91
129024,16,65536,7567.49
129040,16,65536,7604.61
129056,16,65536,7668.61
129072,16,65536,7584
129088,16,65536,7582.46
129104,16,65536,7574.53
129120,16,65536,7728.51
129136,16,65536,7644.03
129152,16,65536,7599.87
129168,16,65536,7590.02
129184,16,65536,7581.57
129200,16,65536,7585.02
129216,16,65536,7591.42
129232,16,65536,7594.11
129248,16,65536,7591.55
129264,16,65536,7584.51
129280,16,65536,7579.01
129296,16,65536,7584.64
129312,16,65536,7579.01
129328,16,65536,7653.5
129344,16,65536,7666.05
129360,16,65536,7682.05
129376,16,65536,7617.92
129392,16,65536,7586.05
129408,16,65536,7567.87
129424,16,65536,7585.92
129440,16,65536,7583.49
129456,16,65536,7586.43
129472,16,65536,7584
129488,16,65536,7581.44
129504,16,65536,7587.58
129520,16,65536,7591.94
129536,16,65536,7581.7
129552,16,65536,7654.02
129568,16,65536,7581.44
129584,16,65536,7581.95
129600,16,65536,7742.08
129616,16,65536,7595.52
129632,16,65536,7593.98
129648,16,65536,7642.88
129664,16,65536,7590.53
129680,16,65536,7709.57
129696,16,65536,7604.99
129712,16,65536,7611.01
129728,16,65536,7587.33
129744,16,65536,7586.94
129760,16,65536,7581.44
129776,16,65536,7668.1
129792,16,65536,7616.64
129808,16,65536,7602.56
129824,16,65536,7615.36
129840,16,65536,7599.49
129856,16,65536,7594.11
129872,16,65536,7581.95
129888,16,65536,7608.96
129904,16,65536,7581.44
129920,16,65536,7592.58
129936,16,65536,7586.43
129952,16,65536,7579.01
129968,16,65536,7591.94
129984,16,65536,7602.56
130000,16,65536,7615.62
130016,16,65536,7600
130032,16,65536,7606.02
130048,16,65536,7671.55
130064,16,65536,7661.95
130080,16,65536,7659.52
130096,16,65536,7623.94
130112,16,65536,7665.92
130128,16,65536,7595.52
130144,16,65536,7595.01
130160,16,65536,7581.06
130176,16,65536,7583.49
130192,16,65536,7586.94
130208,16,65536,7582.59
130224,16,65536,7587.07
130240,16,65536,7584
130256,16,65536,7590.02
130272,16,65536,7595.52
130288,16,65536,7596.54
130304,16,65536,7592.96
130320,16,65536,7596.8
130336,16,65536,7605.12
130352,16,65536,7613.06
130368,16,65536,7584
130384,16,65536,7594.5
130400,16,65536,7592.7
130416,16,65536,7590.02
130432,16,65536,7656.96
130448,16,65536,7591.42
130464,16,65536,7582.98
130480,16,65536,7597.57
130496,16,65536,7593.09
130512,16,65536,7591.55
130528,16,65536,7598.46
130544,16,65536,7589.89
130560,16,65536,7680.51
130576,16,65536,7590.4
130592,16,65536,7581.44
130608,16,65536,7667.58
130624,16,65536,7596.03
130640,16,65536,7596.03
130656,16,65536,7595.52
130672,16,65536,7589.89
130688,16,65536,7598.21
130704,16,65536,7584.38
130720,16,65536,7610.5
130736,16,65536,7591.94
130752,16,65536,7594.88
130768,16,65536,7644.54
130784,16,65536,7743.49
130800,16,65536,7593.47
130816,16,65536,7598.46
130832,16,65536,7603.46
130848,16,65536,7589.5
130864,16,65536,7597.44
130880,16,65536,7591.94
130896,16,65536,7596.54
130912,16,65536,7588.99
130928,16,65536,7595.01
130944,16,65536,7617.54
130960,16,65536,7601.41
130976,16,65536,7593.98
130992,16,65536,7603.46
131008,16,65536,7601.41
131024,16,65536,7603.58
131040,16,65536,7591.04
131056,16,65536,7666.94
131072,16,65536,7599.36
131088,16,65536,7622.91
131104,16,65536,7617.66
131120,16,65536,7622.02
131136,16,65536,7612.67
131152,16,65536,7636.48
131168,16,65536,7645.57
131184,16,65536,7650.94
131200,16,65536,7652.61
131216,16,65536,7659.01
131232,16,65536,7653.5
131248,16,65536,7778.94
131264,16,65536,7813.38
131280,16,65536,7911.04
131296,16,65536,7695.49
131312,16,65536,7669.5
131328,16,65536,7678.98
131344,16,65536,7693.95
131360,16,65536,7705.47
131376,16,65536,7783.55
131392,16,65536,7691.39
131408,16,65536,7712.38
131424,16,65536,7724.54
131440,16,65536,7801.6
131456,16,65536,7939.97
131472,16,65536,7750.02
131488,16,65536,7746.05
131504,16,65536,7739.01
131520,16,65536,7758.46
131536,16,65536,7768.06
131552,16,65536,7791.36
131568,16,65536,7755.52
131584,16,65536,7774.46
131600,16,65536,7846.91
131616,16,65536,7833.47
131632,16,65536,7906.43
131648,16,65536,8042.62
131664,16,65536,7793.92
131680,16,65536,7831.55
131696,16,65536,7840.9
131712,16,65536,7809.41
131728,16,65536,7829.5
131744,16,65536,7827.58
131760,16,65536,7815.42
131776,16,65536,7819.01
131792,16,65536,7856.38
131808,16,65536,8045.95
131824,16,65536,7844.99
131840,16,65536,7849.47
131856,16,65536,7915.52
131872,16,65536,7866.5
131888,16,65536,7864.45
131904,16,65536,7915.9
131920,16,65536,7891.46
131936,16,65536,7901.82
131952,16,65536,7883.52
131968,16,65536,7903.87
131984,16,65536,7921.54
132000,16,65536,7939.46
132016,16,65536,7899.39
132032,16,65536,8015.49
132048,16,65536,7954.43
132064,16,65536,7937.15
132080,16,65536,7947.52
132096,16,65536,7907.97
132112,16,65536,7973.89
132128,16,65536,7976.96
132144,16,65536,7969.02
132160,16,65536,7943.55
132176,16,65536,7975.04
132192,16,65536,8086.53
132208,16,65536,7970.56
132224,16,65536,8088.06
132240,16,65536,8354.05
132256,16,65536,7982.21
132272,16,65536,7991.04
132288,16,65536,8016.51
132304,16,65536,8020.61
132320,16,65536,8062.98
132336,16,65536,8039.04
132352,16,65536,8044.93
132368,16,65536,8052.99
132384,16,65536,8027.52
132400,16,65536,8035.58
132416,16,65536,8040.58
132432,16,65536,8034.94
132448,16,65536,8121.98
132464,16,65536,8049.02
132480,16,65536,8060.42
132496,16,65536,8137.47
132512,16,65536,8124.93
132528,16,65536,8072.96
132544,16,65536,8065.54
132560,16,65536,8066.05
132576,16,65536,8078.46
132592,16,65536,8075.01
132608,16,65536,8136.96
132624,16,65536,8663.04
132624,16,65536,8146.94
132624,32,65536,8479.49
132624,48,65536,9053.06
132624,64,65536,9560.96
132624,80,65536,8196.48
132624,96,65536,9036.16
132624,112,65536,8177.92
132624,128,65536,9602.43
132624,144,65536,7398.02
132624,160,65536,8137.6
132624,176,65536,8139.01
132624,192,65536,9158.4
132624,208,65536,8214.53
132624,224,65536,8135.94
132624,240,65536,9089.92
132624,256,65536,9636.99
132624,272,65536,8520.45
132624,288,65536,7398.02
132624,304,65536,8156.16
132624,320,65536,8118.4
132624,336,65536,9702.91
132624,352,65536,8302.59
132624,368,65536,8168.58
132624,384,65536,9344.51
132624,400,65536,8478.98
132624,416,65536,8148.99
132624,432,65536,7397.12
132624,448,65536,8165.5
132624,464,65536,8183.04
132624,480,65536,9473.92
132624,496,65536,8405.5
132624,512,65536,8151.42
132624,528,65536,9188.1
132624,544,65536,8189.95
132624,560,65536,8188.42
132624,576,65536,7397.12
132624,592,65536,8203.01
132624,608,65536,8292.99
132624,624,65536,9223.42
132624,640,65536,9909.5
132624,656,65536,8324.1
132624,672,65536,9366.53
132624,688,65536,8996.99
132624,704,65536,8426.5
132624,720,65536,7397.12
132624,736,65536,8164.61
132624,752,65536,8360.58
132624,768,65536,9258.62
132624,784,65536,8526.46
132624,800,65536,8228.1
132624,816,65536,9177.98
132624,832,65536,8166.53
132624,848,65536,8179.46
132624,864,65536,7397.5
132624,880,65536,8218.5
132624,896,65536,8174.08
132624,912,65536,9355.9
132624,928,65536,8236.93
132624,944,65536,8225.02
132624,960,65536,9315.07
132624,976,65536,8280.96
132624,992,65536,8211.46
132624,1008,65536,7398.02
132624,1024,65536,8765.7
132624,1040,65536,8772.99
132624,1056,65536,9388.42
132624,1072,65536,8204.42
132624,1088,65536,8307.97
132624,1104,65536,9351.42
132624,1120,65536,8523.9
132624,1136,65536,8168.58
132624,1152,65536,7397.89
132624,1168,65536,8533.5
132624,1184,65536,8788.48
132624,1200,65536,9335.42
132624,1216,65536,8209.02
132624,1232,65536,8488.06
132624,1248,65536,9279.49
132624,1264,65536,8924.42
132624,1280,65536,9352.45
132624,1296,65536,7398.02
132624,1312,65536,8370.56
132624,1328,65536,8253.06
132624,1344,65536,9541.89
132624,1360,65536,10243.1
132624,1376,65536,8194.94
132624,1392,65536,9382.91
132624,1408,65536,9360
132624,1424,65536,8433.92
132624,1440,65536,7397.12
132624,1456,65536,8254.98
132624,1472,65536,8342.02
132624,1488,65536,9334.91
132624,1504,65536,8206.59
132624,1520,65536,8208.9
132624,1536,65536,9366.14
132624,1552,65536,8221.06
132624,1568,65536,8349.44
132624,1584,65536,7397.12
132624,1600,65536,8925.57
132624,1616,65536,8478.46
132624,1632,65536,9294.85
132624,1648,65536,8227.07
132624,1664,65536,8395.9
132624,1680,65536,10292.1
132624,1696,65536,8223.62
132624,1712,65536,8178.94
132624,1728,65536,7397.12
132624,1744,65536,8204.93
132624,1760,65536,8328.96
132624,1776,65536,9321.09
132624,1792,65536,8132.99
132624,1808,65536,8407.55
132624,1824,65536,9177.98
132624,1840,65536,8420.1
132624,1856,65536,8774.02
132624,1872,65536,7397.12
132624,1888,65536,8688
132624,1904,65536,8307.46
132624,1920,65536,9537.02
132624,1936,65536,8137.47
132624,1952,65536,8292.99
132624,1968,65536,9256.58
132624,1984,65536,8144
132624,2000,65536,8200.06
132624,2016,65536,7398.02
132624,2032,65536,8266.5
132624,2048,65536,9242.37
132624,2064,65536,9297.02
132624,2080,65536,8212.99
132624,2096,65536,8569.98
132624,2112,65536,9289.86
132624,2128,65536,8811.9
132624,2144,65536,8198.02
132624,2160,65536,7397.5
132624,2176,65536,8566.02
132624,2192,65536,8559.49
132624,2208,65536,9361.41
132624,2224,65536,8388.61
132624,2240,65536,8766.46
132624,2256,65536,9584.51
132624,2272,65536,8781.44
132624,2288,65536,8536.96
132624,2304,65536,7396.99
132624,2320,65536,8513.54
132624,2336,65536,9078.02
132624,2352,65536,9752.06
132624,2368,65536,8214.02
132624,2384,65536,8568.45
132624,2400,65536,9510.53
132624,2416,65536,8594.05
132624,2432,65536,8343.94
132624,2448,65536,7397.12
132624,2464,65536,8399.49
132624,2480,65536,9903.62
132624,2496,65536,9433.6
132624,2512,65536,9711.1
132624,2528,65536,8345.09
132624,2544,65536,9861.89
132624,2560,65536,8411.9
132624,2576,65536,8338.94
132624,2592,65536,7397.12
132624,2608,65536,8173.44
132624,2624,65536,8173.06
132624,2640,65536,9285.5
132624,2656,65536,8184.96
132624,2672,65536,8574.98
132624,2688,65536,9437.44
132624,2704,65536,8252.03
132624,2720,65536,8203.39
132624,2736,65536,7397.12
132624,2752,65536,8237.44
132624,2768,65536,8246.4
132624,2784,65536,9280.9
132624,2800,65536,8427.39
132624,2816,65536,8185.6
132624,2832,65536,9302.4
132624,2848,65536,8238.46
132624,2864,65536,8191.87
132624,2880,65536,7397.5
132624,2896,65536,8406.91
132624,2912,65536,8610.94
132624,2928,65536,9222.4
132624,2944,65536,8266.5
132624,2960,65536,8265.47
132624,2976,65536,9338.5
132624,2992,65536,8781.06
132624,3008,65536,8202.5
132624,3024,65536,7397.89
132624,3040,65536,8635.52
132624,3056,65536,8708.1
132624,3072,65536,9427.97
132624,3088,65536,8416.9
132624,3104,65536,8166.91
132624,3120,65536,9322.11
132624,3136,65536,8325.38
132624,3152,65536,8766.08
132624,3168,65536,7398.14
132624,3184,65536,8277.89
132624,3200,65536,8220.42
132624,3216,65536,9309.57
132624,3232,65536,8204.03
132624,3248,65536,8185.09
132624,3264,65536,9395.07
132624,3280,65536,8366.59
132624,3296,65536,8190.08
132624,3312,65536,7397.89
132624,3328,65536,8202.5
132624,3344,65536,8886.53
132624,3360,65536,9360.51
132624,3376,65536,8715.01
132624,3392,65536,8542.46
132624,3408,65536,9322.5
132624,3424,65536,8215.55
132624,3440,65536,8317.06
132624,3456,65536,7397.12
132624,3472,65536,8720.64
132624,3488,65536,8285.95
132624,3504,65536,9273.98
132624,3520,65536,8216.45
132624,3536,65536,9109.89
132624,3552,65536,9371.52
132624,3568,65536,8251.52
132624,3584,65536,8181.89
132624,3600,65536,7397.12
132624,3616,65536,8305.54
132624,3632,65536,8832.51
132624,3648,65536,9229.95
132624,3664,65536,8257.54
132624,3680,65536,8215.04
132624,3696,65536,9314.05
132624,3712,65536,8658.05
132624,3728,65536,8224.13
132624,3744,65536,7397.89
132624,3760,65536,8171.52
132624,3776,65536,8441.47
132624,3792,65536,9516.03
132624,3808,65536,8185.6
132624,3824,65536,8178.69
132624,3840,65536,9240.45
132624,3856,65536,8323.46
132624,3872,65536,8736.38
132624,3888,65536,7397.12
132624,3904,65536,8171.39
132624,3920,65536,8320.51
132624,3936,65536,9560.96
132624,3952,65536,8168.58
132624,3968,65536,8291.97
132624,3984,65536,9179.9
132624,4000,65536,8328.96
132624,4016,65536,8179.58
132624,4032,65536,7397.89
132624,4048,65536,8268.54
132624,4064,65536,8841.6
132624,4080,65536,10213.9
132624,4096,65536,9003.01
132624,4112,65536,8838.66
132624,4128,65536,9277.44
132624,4144,65536,8105.98
132624,4160,65536,8225.54
132624,4176,65536,7397.89
132624,4192,65536,8721.41
132624,4208,65536,8183.42
132624,4224,65536,9314.05
132624,4240,65536,8553.34
132624,4256,65536,9560.45
132624,4272,65536,9217.54
132624,4288,65536,8620.93
132624,4304,65536,8251.39
132624,4320,65536,7397.5
132624,4336,65536,8420.1
132624,4352,65536,8472.58
132624,4368,65536,9528.45
132624,4384,65536,9190.4
132624,4400,65536,8698.5
132624,4416,65536,9221.5
132624,4432,65536,8180.99
132624,4448,65536,8216.19
132624,4464,65536,7397.12
132624,4480,65536,8210.05
132624,4496,65536,8240
132624,4512,65536,9388.54
132624,4528,65536,8271.1
132624,4544,65536,8336
132624,4560,65536,9350.91
132624,4576,65536,8194.05
132624,4592,65536,8242.43
132624,4608,65536,7397.12
132624,4624,65536,8204.54
132624,4640,65536,8593.54
132624,4656,65536,9266.05
132624,4672,65536,8211.46
132624,4688,65536,8308.99
132624,4704,65536,9301.5
132624,4720,65536,8204.54
132624,4736,65536,8140.54
132624,4752,65536,7397.5
132624,4768,65536,8228.35
132624,4784,65536,8209.02
132624,4800,65536,9378.56
132624,4816,65536,8202.5
132624,4832,65536,8462.46
132624,4848,65536,11002
132624,4864,65536,8158.46
132624,4880,65536,8403.07
132624,4896,65536,7397.5
132624,4912,65536,7397.89
132624,4928,65536,8230.02
132624,4944,65536,9185.02
132624,4960,65536,8574.46
132624,4976,65536,8277.5
132624,4992,65536,9249.02
132624,5008,65536,8390.4
132624,5024,65536,8915.97
132624,5040,65536,7397.63
132624,5056,65536,8236.03
132624,5072,65536,8237.57
132624,5088,65536,9326.34
132624,5104,65536,8257.15
132624,5120,65536,8176
132624,5136,65536,9228.93
132624,5152,65536,8387.46
132624,5168,65536,8476.42
132624,5184,65536,7397.12
132624,5200,65536,9079.94
132624,5216,65536,8186.11
132624,5232,65536,9184
132624,5248,65536,8355.97
132624,5264,65536,8257.54
132624,5280,65536,9420.03
132624,5296,65536,8197.89
132624,5312,65536,8343.94
132624,5328,65536,7397.89
132624,5344,65536,8688.51
132624,5360,65536,8322.94
132624,5376,65536,9280.9
132624,5392,65536,8532.99
132624,5408,65536,8192.64
132624,5424,65536,9363.07
132624,5440,65536,8181.12
132624,5456,65536,8183.55
132624,5472,65536,7397.12
132624,5488,65536,8157.57
132624,5504,65536,8251.39
132624,5520,65536,9259.39
132624,5536,65536,8186.62
132624,5552,65536,8305.02
132624,5568,65536,9202.05
132624,5584,65536,8474.11
132624,5600,65536,9138.94
132624,5616,65536,7397.12
132624,5632,65536,8162.56
132624,5648,65536,8180.48
132624,5664,65536,9162.11
132624,5680,65536,8264.96
132624,5696,65536,8169.47
132624,5712,65536,9285.89
132624,5728,65536,8242.05
132624,5744,65536,8251.52
132624,5760,65536,7397.12
132624,5776,65536,8476.03
132624,5792,65536,8238.98
132624,5808,65536,9240.45
132624,5824,65536,8190.98
132624,5840,65536,8220.03
132624,5856,65536,9289.6
132624,5872,65536,8286.85
132624,5888,65536,8199.55
132624,5904,65536,7397.12
132624,5920,65536,8414.08
132624,5936,65536,8451.58
132624,5952,65536,9225.98
132624,5968,65536,8138.11
132624,5984,65536,8295.04
132624,6000,65536,9274.11
132624,6016,65536,8464
132624,6032,65536,8237.44
132624,6048,65536,7397.89
132624,6064,65536,8422.53
132624,6080,65536,8182.91
132624,6096,65536,9248
132624,6112,65536,8270.59
132624,6128,65536,8563.2
132624,6144,65536,9296.51
132624,6160,65536,9340.93
132624,6176,65536,8528
132624,6192,65536,7397.12
132624,6208,65536,8109.57
132624,6224,65536,8198.53
132624,6240,65536,9203.07
132624,6256,65536,8163.97
132624,6272,65536,8145.54
132624,6288,65536,9457.92
132624,6304,65536,8449.15
132624,6320,65536,8176
132624,6336,65536,7397.89
132624,6352,65536,8224.51
132624,6368,65536,8691.97
132624,6384,65536,9238.53
132624,6400,65536,8669.57
132624,6416,65536,8194.43
132624,6432,65536,9156.48
132624,6448,65536,8177.02
132624,6464,65536,8199.94
132624,6480,65536,7397.12
132624,6496,65536,8612.61
132624,6512,65536,8305.41
132624,6528,65536,9188.99
132624,6544,65536,8191.49
132624,6560,65536,8523.52
132624,6576,65536,9266.05
132624,6592,65536,8387.97
132624,6608,65536,8198.02
132624,6624,65536,7397.12
132624,6640,65536,8811.39
132624,6656,65536,8220.93
132624,6672,65536,9312.51
132624,6688,65536,8207.49
132624,6704,65536,8658.43
132624,6720,65536,9314.43
132624,6736,65536,8199.94
132624,6752,65536,8406.4
132624,6768,65536,7397.12
132624,6784,65536,8523.14
132624,6800,65536,9148.93
132624,6816,65536,9297.92
132624,6832,65536,8742.02
132624,6848,65536,8390.4
132624,6864,65536,9246.46
132624,6880,65536,8358.4
132624,6896,65536,8224.64
132624,6912,65536,7397.12
132624,6928,65536,8127.1
132624,6944,65536,8560.9
132624,6960,65536,9235.58
132624,6976,65536,8208.51
132624,6992,65536,8513.41
132624,7008,65536,9170.94
132624,7024,65536,8164.99
132624,7040,65536,8199.94
132624,7056,65536,7397.89
132624,7072,65536,8208.13
132624,7088,65536,8227.58
132624,7104,65536,9564.54
132624,7120,65536,8614.91
132624,7136,65536,8692.61
132624,7152,65536,9464.58
132624,7168,65536,9187.97
132624,7184,65536,9169.92
132624,7200,65536,7398.02
132624,7216,65536,8620.93
132624,7232,65536,8210.43
132624,7248,65536,9319.68
132624,7264,65536,8210.43
132624,7280,65536,8663.42
132624,7296,65536,9293.57
132624,7312,65536,8176
132624,7328,65536,9395.46
132624,7344,65536,7397.5
132624,7360,65536,8169.98
132624,7376,65536,8381.06
132624,7392,65536,9268.99
132624,7408,65536,8274.56
132624,7424,65536,8290.94
132624,7440,65536,9348.48
132624,7456,65536,8352.51
132624,7472,65536,8203.01
132624,7488,65536,7397.12
132624,7504,65536,8393.98
132624,7520,65536,8212.99
132624,7536,65536,9449.09
132624,7552,65536,8298.5
132624,7568,65536,8250.5
132624,7584,65536,9477.89
132624,7600,65536,8192
132624,7616,65536,8213.5
132624,7632,65536,7397.12
132624,7648,65536,8517.5
132624,7664,65536,8208.38
132624,7680,65536,9301.5
132624,7696,65536,8179.58
132624,7712,65536,8257.02
132624,7728,65536,9296
132624,7744,65536,8307.97
132624,7760,65536,8167.42
132624,7776,65536,7397.5
132624,7792,65536,8566.53
132624,7808,65536,8329.47
132624,7824,65536,9338.5
132624,7840,65536,8737.41
132624,7856,65536,8256
132624,7872,65536,9282.56
132624,7888,65536,8268.03
132624,7904,65536,8370.56
132624,7920,65536,7397.12
132624,7936,65536,8289.66
132624,7952,65536,8632.45
132624,7968,65536,9507.46
132624,7984,65536,8216.58
132624,8000,65536,8651.01
132624,8016,65536,9350.91
132624,8032,65536,8211.46
132624,8048,65536,8185.09
132624,8064,65536,7397.89
132624,8080,65536,8584.96
132624,8096,65536,8230.02
132624,8112,65536,9305.98
132624,8128,65536,8624
132624,8144,65536,8777.6
132624,8160,65536,9353.34
132624,8176,65536,8166.02
132624,8192,65536,8169.98
132624,8208,65536,7397.12
132624,8224,65536,8156.54
132624,8240,65536,8240.51
132624,8256,65536,9369.47
132624,8272,65536,8663.55
132624,8288,65536,8422.02
132624,8304,65536,11414.5
132624,8320,65536,8327.55
132624,8336,65536,8384.38
132624,8352,65536,7397.89
132624,8368,65536,8299.52
132624,8384,65536,8622.08
132624,8400,65536,9357.57
132624,8416,65536,8203.52
132624,8432,65536,8521.09
132624,8448,65536,9892.1
132624,8464,65536,9173.12
132624,8480,65536,8333.44
132624,8496,65536,7397.12
132624,8512,65536,8652.54
132624,8528,65536,8637.44
132624,8544,65536,9372.54
132624,8560,65536,8292.35
132624,8576,65536,8243.07
132624,8592,65536,9327.36
132624,8608,65536,8267.52
132624,8624,65536,8541.57
132624,8640,65536,7397.12
132624,8656,65536,8518.53
132624,8672,65536,8204.03
132624,8688,65536,9571.46
132624,8704,65536,8214.02
132624,8720,65536,8433.15
132624,8736,65536,9288.06
132624,8752,65536,8687.49
132624,8768,65536,8752
132624,8784,65536,7397.12
132624,8800,65536,8646.02
132624,8816,65536,8296.96
132624,8832,65536,10167
132624,8848,65536,8187.9
132624,8864,65536,8962.05
132624,8880,65536,9500.03
132624,8896,65536,8230.53
132624,8912,65536,8313.47
132624,8928,65536,7397.5
132624,8944,65536,8163.97
132624,8960,65536,8227.07
132624,8976,65536,9328.51
132624,8992,65536,9624.06
132624,9008,65536,8263.55
132624,9024,65536,9237.5
132624,9040,65536,8335.49
132624,9056,65536,8268.42
132624,9072,65536,7398.02
132624,9088,65536,8789.5
132624,9104,65536,8660.48
132624,9120,65536,9262.08
132624,9136,65536,8361.47
132624,9152,65536,8506.5
132624,9168,65536,9653.38
132624,9184,65536,8833.02
132624,9200,65536,8210.94
132624,9216,65536,7397.89
132624,9232,65536,8238.46
132624,9248,65536,8512
132624,9264,65536,9293.06
132624,9280,65536,8278.91
132624,9296,65536,8194.94
132624,9312,65536,9369.47
132624,9328,65536,8224.64
132624,9344,65536,8585.47
132624,9360,65536,7397.89
132624,9376,65536,8267.01
132624,9392,65536,8237.06
132624,9408,65536,9310.59
132624,9424,65536,8235.39
132624,9440,65536,8378.88
132624,9456,65536,9311.49
132624,9472,65536,8184.96
132624,9488,65536,8377.98
132624,9504,65536,7397.12
132624,9520,65536,8219.39
132624,9536,65536,8168.96
132624,9552,65536,9369.98
132624,9568,65536,8496
132624,9584,65536,8453.5
132624,9600,65536,9296.51
132624,9616,65536,8222.59
132624,9632,65536,8141.06
132624,9648,65536,7397.12
132624,9664,65536,8580.86
132624,9680,65536,8196.61
132624,9696,65536,9807.49
132624,9712,65536,8551.68
132624,9728,65536,8621.57
132624,9744,65536,9337.09
132624,9760,65536,8802.43
132624,9776,65536,8212.61
132624,9792,65536,7397.12
132624,9808,65536,8327.04
132624,9824,65536,7397.12
132624,9840,65536,9463.42
132624,9856,65536,8207.62
132624,9872,65536,8579.46
132624,9888,65536,10853.5
132624,9904,65536,8274.3
132624,9920,65536,8165.5
132624,9936,65536,7397.12
132624,9952,65536,8468.99
132624,9968,65536,8150.02
132624,9984,65536,9211.52
132624,10000,65536,8139.01
132624,10016,65536,8409.09
132624,10032,65536,9251.07
132624,10048,65536,9111.42
132624,10064,65536,8195.58
132624,10080,65536,7398.02
132624,10096,65536,8183.42
132624,10112,65536,8528.51
132624,10128,65536,9281.02
132624,10144,65536,8183.94
132624,10160,65536,8214.02
132624,10176,65536,9302.14
132624,10192,65536,8672.51
132624,10208,65536,8160.51
132624,10224,65536,7397.12
132624,10240,65536,8653.57
132624,10256,65536,8189.44
132624,10272,65536,9232.38
132624,10288,65536,8501.5
132624,10304,65536,10772
132624,10320,65536,9204.48
132624,10336,65536,8305.02
132624,10352,65536,8368.51
132624,10368,65536,7397.12
132624,10384,65536,8970.11
132624,10400,65536,8199.55
132624,10416,65536,9256.58
132624,10432,65536,8161.54
132624,10448,65536,8397.95
132624,10464,65536,9272.06
132624,10480,65536,8235.52
132624,10496,65536,8233.98
132624,10512,65536,7397.12
132624,10528,65536,8688
132624,10544,65536,8215.55
132624,10560,65536,9265.92
132624,10576,65536,8537.6
132624,10592,65536,8201.98
132624,10608,65536,9340.54
132624,10624,65536,8204.93
132624,10640,65536,8228.1
